Id,Target,Duration,Language,Country,Rating,Action,Adventure,Animation,Biography,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Poster
956,1,96,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,956.jpg
957,0,122,French,France,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.jpg
958,0,122,English,UK,R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.jpg
959,0,122,English,USA,PG-13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,959.jpg
960,1,105,French,France,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.jpg
961,0,148,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,961.jpg
962,1,89,English,USA,PG,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,962.jpg
963,0,170,English,USA,PG-13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,963.jpg
964,1,107,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,964.jpg
965,0,129,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,965.jpg
966,0,107,English,USA,PG,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,966.jpg
967,0,79,English,USA,R,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,967.jpg
968,0,109,English,USA,PG-13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,968.jpg
969,1,96,English,USA,R,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,969.jpg
970,0,139,English,USA,R,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,970.jpg
971,0,117,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,971.jpg
972,0,143,English,Australia,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,972.jpg
973,0,103,English,USA,PG,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,973.jpg
974,1,102,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,974.jpg
975,1,125,Italian,Italy,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,975.jpg
976,1,74,English,USA,G,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,976.jpg
977,0,102,English,USA,PG,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,977.jpg
978,1,98,English,UK,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,978.jpg
979,0,109,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.jpg
980,1,90,English,USA,PG,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980.jpg
981,1,91,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,981.jpg
982,1,102,English,UK,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.jpg
983,1,95,English,USA,PG,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,983.jpg
984,0,141,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.jpg
985,0,84,English,USA,R,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,985.jpg
986,0,110,English,USA,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,986.jpg
987,1,89,Norwegian,Norway,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.jpg
988,0,170,English,USA,Approved,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,988.jpg
989,0,60,English,UK,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,989.jpg
990,1,122,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,990.jpg
991,0,115,English,USA,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,991.jpg
992,0,100,English,UK,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,992.jpg
993,0,126,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,993.jpg
994,1,98,English,USA,R,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.jpg
995,0,120,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.jpg
996,0,115,Russian,Soviet Union,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,996.jpg
997,0,124,English,USA,PG,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,997.jpg
998,1,90,English,USA,PG,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,998.jpg
999,0,107,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,999.jpg
1000,1,91,English,USA,PG,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.jpg
1001,0,145,English,USA,PG-13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.jpg
1002,1,96,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.jpg
1003,0,176,Hindi,India,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1003.jpg
1004,0,95,English,France,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1004.jpg
1005,1,97,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.jpg
1006,0,206,English,France,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1006.jpg
1007,0,118,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1007.jpg
1008,1,95,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.jpg
1009,0,138,English,UK,PG-13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1009.jpg
1010,1,88,English,USA,R,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1010.jpg
1011,0,117,English,USA,R,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011.jpg
1012,1,100,English,Australia,PG,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1012.jpg
1013,0,126,English,USA,R,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1013.jpg
1014,0,104,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1014.jpg
1015,1,106,English,USA,PG-13,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1015.jpg
1016,0,120,Korean,South Korea,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1016.jpg
1017,1,128,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.jpg
1018,1,116,English,USA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1018.jpg
1019,1,108,English,USA,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1019.jpg
1020,0,92,English,USA,R,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1020.jpg
1021,1,97,English,USA,G,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1021.jpg
1022,0,113,English,USA,PG-13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1022.jpg
1023,0,98,English,Ireland,R,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1023.jpg
1024,1,102,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1024.jpg
1025,0,91,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1025.jpg
1026,0,125,English,Canada,PG-13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1026.jpg
1027,0,91,English,USA,PG-13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1027.jpg
1028,1,106,English,USA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028.jpg
1029,0,95,English,USA,R,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1029.jpg
1030,1,80,English,UK,G,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1030.jpg
1031,1,103,English,USA,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.jpg
1032,0,118,English,USA,Approved,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.jpg
1033,0,98,English,USA,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1033.jpg
1034,0,121,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1034.jpg
1035,0,158,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.jpg
1036,0,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1036.jpg
1037,0,100,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.jpg
1038,0,121,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1038.jpg
1039,0,81,Spanish,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1039.jpg
1040,0,172,English,USA,Approved,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1040.jpg
1041,0,101,English,USA,PG,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1041.jpg
1042,1,86,English,USA,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.jpg
1043,1,93,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.jpg
1044,0,98,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1044.jpg
1045,1,87,English,USA,PG,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1045.jpg
1046,1,86,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.jpg
1047,1,90,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.jpg
1048,0,114,Spanish,Argentina,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1048.jpg
1049,0,109,English,USA,R,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1049.jpg
1050,0,84,English,Australia,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1050.jpg
1051,0,122,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.jpg
1052,0,93,English,USA,PG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1052.jpg
1053,0,104,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1053.jpg
1054,0,129,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1054.jpg
1055,1,88,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.jpg
1056,1,76,English,USA,PG,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.jpg
1057,1,94,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1057.jpg
1058,1,85,English,USA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.jpg
1059,0,160,Hindi,India,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1059.jpg
1060,0,129,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1060.jpg
1061,1,117,English,USA,PG,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1061.jpg
1062,0,118,English,Australia,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1062.jpg
1063,1,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1063.jpg
1064,0,104,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1064.jpg
1065,0,89,English,USA,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1065.jpg
1066,0,112,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1066.jpg
1067,1,113,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.jpg
1068,0,96,English,USA,NC-17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1068.jpg
1069,0,116,English,UK,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1069.jpg
1070,1,89,English,USA,G,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1070.jpg
1071,0,154,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1071.jpg
1072,1,136,English,USA,Approved,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.jpg
1073,1,103,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.jpg
1074,0,130,English,USA,PG-13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1074.jpg
1075,0,76,English,USA,Unrated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075.jpg
1076,0,104,Hindi,India,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1076.jpg
1077,0,111,English,UK,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1077.jpg
1078,1,115,Spanish,Mexico,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.jpg
1079,0,99,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1079.jpg
1080,0,111,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1080.jpg
1081,0,102,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1081.jpg
1082,1,86,English,USA,G,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1082.jpg
1083,1,95,English,USA,PG-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1083.jpg
1084,1,110,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1084.jpg
1085,0,109,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1085.jpg
1086,1,78,English,USA,G,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1086.jpg
1087,0,83,Dari,Afghanistan,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.jpg
1088,1,85,Russian,Russia,G,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.jpg
1089,0,99,English,USA,PG,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1089.jpg
1090,0,117,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1090.jpg
1091,0,107,English,USA,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1091.jpg
1092,0,140,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1092.jpg
1093,0,97,English,UK,R,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1093.jpg
1094,0,103,Mandarin,China,PG-13,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1094.jpg
1095,0,124,English,USA,R,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1095.jpg
1096,1,97,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.jpg
1097,0,99,Italian,Italy,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1097.jpg
1098,1,91,English,USA,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1098.jpg
1099,0,106,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1099.jpg
1100,0,123,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1100.jpg
1101,0,108,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101.jpg
1102,0,99,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1102.jpg
1103,0,116,English,UK,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1103.jpg
1104,0,119,English,USA,PG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1104.jpg
1105,0,99,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1105.jpg
1106,1,86,English,USA,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1106.jpg
1107,1,104,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.jpg
1108,1,83,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.jpg
1109,1,103,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1109.jpg
1110,1,102,Cantonese,Hong Kong,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.jpg
1111,0,104,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1111.jpg
1112,0,141,English,USA,R,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1112.jpg
1113,1,104,English,UK,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113.jpg
1114,0,138,English,USA,R,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1114.jpg
1115,1,92,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.jpg
1116,0,107,English,USA,R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1116.jpg
1117,0,134,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1117.jpg
1118,1,110,English,Germany,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.jpg
1119,0,116,English,USA,PG-13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1119.jpg
1120,0,107,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1120.jpg
1121,0,118,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1121.jpg
1122,1,122,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1122.jpg
1123,0,95,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1123.jpg
1124,0,99,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1124.jpg
1125,1,95,English,USA,PG,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1125.jpg
1126,1,92,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.jpg
1127,0,118,English,USA,R,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1127.jpg
1128,0,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.jpg
1129,1,125,English,UK,PG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1129.jpg
1130,0,122,English,USA,PG-13,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1130.jpg
1131,0,95,English,UK,PG-13,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1131.jpg
1132,0,98,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.jpg
1133,0,122,English,USA,PG-13,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1133.jpg
1134,1,88,English,USA,PG,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1134.jpg
1135,1,111,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1135.jpg
1136,0,112,English,USA,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1136.jpg
1137,0,92,English,USA,R,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1137.jpg
1138,1,117,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.jpg
1139,1,93,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139.jpg
1140,1,110,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1140.jpg
1141,1,83,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.jpg
1142,0,148,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.jpg
1143,0,96,English,USA,PG-13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1143.jpg
1144,0,134,English,USA,PG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1144.jpg
1145,0,68,English,USA,G,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1145.jpg
1146,1,94,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1146.jpg
1147,1,102,English,Canada,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1147.jpg
1148,0,134,English,USA,PG-13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1148.jpg
1149,1,90,English,Australia,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1149.jpg
1150,0,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1150.jpg
1151,0,106,English,Germany,PG,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1151.jpg
1152,0,111,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.jpg
1153,1,111,English,USA,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.jpg
1154,0,97,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1154.jpg
1155,1,99,Cantonese,Hong Kong,R,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1155.jpg
1156,1,127,English,USA,PG-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1156.jpg
1157,0,112,English,Greece,PG-13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1157.jpg
1158,0,76,English,USA,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1158.jpg
1159,1,106,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.jpg
1160,0,121,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1160.jpg
1161,0,98,English,USA,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1161.jpg
1162,0,120,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1162.jpg
1163,0,101,English,USA,R,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1163.jpg
1164,0,101,English,Canada,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1164.jpg
1165,0,159,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1165.jpg
1166,0,101,English,USA,PG,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1166.jpg
1167,0,117,English,USA,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1167.jpg
1168,0,172,Italian,Italy,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.jpg
1169,0,96,Indonesian,UK,Not Rated,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1169.jpg
1170,0,95,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1170.jpg
1171,0,94,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1171.jpg
